order_id,order_rating,order_date,time_ordered,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,time_taken_min
0xb87a,4.8,2022-04-01,0.5,12:10,Windy,High,1,Meal,motorcycle,0.0,No,27
0x962b,4.7,2022-04-01,09:45,0.416666667,Cloudy,Low,1,Buffet,motorcycle,0.0,No,17
0x2884,4.9,2022-04-01,22:35,22:50,Fog,Low,1,Drinks,scooter,0.0,No,12
0x77e8,4.5,2022-04-01,22:30,22:40,Fog,Low,1,Drinks,scooter,1.0,No,18
0x8f32,5.0,2022-04-01,16:20,16:25,Sunny,Medium,0,Snack,motorcycle,0.0,No,18
0x7bbd,4.6,2022-04-01,22:25,22:35,Cloudy,Low,2,Meal,electric_scooter,1.0,No,12
0x461f,4.8,2022-04-01,16:40,16:45,Cloudy,Medium,0,Snack,motorcycle,0.0,No,21
0xb45b,5.0,2022-04-01,11:30,11:35,Stormy,High,0,Meal,motorcycle,1.0,No,32
0x494f,4.6,2022-04-01,18:25,18:30,Windy,Medium,1,Buffet,scooter,1.0,No,22
0x7997,4.7,2022-04-01,14:20,14:35,Sunny,High,0,Snack,motorcycle,0.0,No,24
0x3c07,4.5,2022-04-01,17:55,18:05,Windy,Medium,1,Drinks,scooter,1.0,No,26
0xcaa,4.8,2022-04-01,09:15,09:20,Sunny,Low,2,Snack,scooter,0.0,No,10
0x4e00,5.0,2022-04-01,10:15,10:20,Sandstorms,Low,2,Buffet,scooter,1.0,No,22
0x9066,4.5,2022-04-01,09:50,10:05,Stormy,Low,1,Meal,scooter,0.0,No,27
0x9b79,4.8,2022-04-01,12:30,12:45,Cloudy,High,0,Snack,motorcycle,1.0,No,28
0xad04,4.6,2022-04-01,19:15,19:20,Fog,Jam,0,Meal,motorcycle,1.0,No,29
0x7fa0,4.6,2022-04-01,0.958333333,23:10,Fog,Low,0,Meal,motorcycle,1.0,No,24
0x443c,4.5,2022-04-01,17:50,18:05,Fog,Medium,2,Snack,scooter,0.0,No,19
0x22b3,4.1,2022-04-01,08:45,08:50,Windy,Low,0,Meal,motorcycle,0.0,No,15
0x9f71,4.6,2022-04-01,10:25,10:40,Cloudy,Low,1,Snack,scooter,1.0,No,17
0x1d1a,5.0,2022-04-01,10:50,11:05,Sunny,Low,1,Snack,scooter,0.0,No,18
0xbc38,4.8,2022-04-01,11:15,11:25,Stormy,High,1,Buffet,motorcycle,1.0,No,11
0x8bf9,4.5,2022-04-01,08:20,08:25,Fog,Low,1,Meal,motorcycle,1.0,No,18
0x6fe3,4.6,2022-04-01,09:10,09:15,Windy,Low,1,Meal,scooter,1.0,No,27
0x1921,4.6,2022-04-01,21:35,21:45,Windy,Jam,1,Snack,motorcycle,1.0,No,25
0xb7de,5.0,2022-04-01,14:55,15:05,Sandstorms,High,1,Meal,scooter,1.0,No,27
0x1445,4.6,2022-04-01,23:40,23:50,Fog,Low,1,Meal,scooter,0.0,No,19
0x758d,4.8,2022-04-01,08:30,08:35,Cloudy,Low,0,Meal,motorcycle,0.0,No,25
0x2168,4.8,2022-04-01,22:55,23:05,Sunny,Low,1,Snack,motorcycle,1.0,No,20
0x3d37,4.3,2022-04-01,20:15,20:20,Cloudy,Jam,2,Drinks,scooter,0.0,No,32
0x8718,4.6,2022-04-01,23:25,23:30,Fog,Low,1,Snack,scooter,1.0,No,18
0xba58,4.3,2022-04-01,22:15,22:20,Stormy,Low,0,Buffet,motorcycle,0.0,No,26
0x7bc3,4.6,2022-04-01,23:30,23:45,Cloudy,Low,0,Meal,motorcycle,1.0,No,22
0x3453,4.9,2022-04-01,11:45,11:50,Fog,High,2,Drinks,electric_scooter,1.0,No,31
0x8bfb,4.9,2022-04-01,17:40,17:50,Windy,Medium,1,Drinks,motorcycle,0.0,No,21
0xe24,4.9,2022-04-01,10:10,10:15,Cloudy,Low,2,Meal,motorcycle,1.0,No,18
0x3ac5,5.0,2022-04-01,19:30,19:45,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,30
0x3ce3,4.7,2022-04-01,10:20,10:30,Windy,Low,1,Meal,motorcycle,1.0,No,24
0xf83,4.7,2022-04-01,11:55,0.5,Sunny,High,1,Drinks,scooter,1.0,No,15
0xb86e,4.9,2022-04-01,09:10,09:20,Fog,Low,1,Snack,scooter,0.0,No,13
0x88aa,4.6,2022-04-01,17:40,17:45,Cloudy,Medium,2,Snack,scooter,0.0,No,15
0x8949,4.9,2022-04-01,09:55,10:05,Cloudy,Low,1,Meal,motorcycle,0.0,No,18
0x4590,5.0,2022-04-01,17:15,17:25,Cloudy,Medium,2,Meal,scooter,1.0,No,15
0x55ef,4.9,2022-04-01,11:20,11:25,Windy,High,0,Buffet,motorcycle,3.0,No,42
0x1692,4.8,2022-04-01,15:55,0.666666667,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,25
0x63d3,4.9,2022-04-01,10:50,11:05,Cloudy,Low,1,Drinks,scooter,1.0,No,15
0xb42e,4.8,2022-04-01,11:55,12:05,Windy,High,2,Meal,scooter,0.0,No,19
0x4231,4.7,2022-04-01,18:55,19:10,Windy,Medium,0,Drinks,motorcycle,1.0,No,27
0x7d1b,4.8,2022-04-01,21:25,21:40,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,35
0x4938,4.9,2022-04-01,21:45,0.916666667,Windy,Jam,1,Buffet,motorcycle,1.0,No,25
0x96a0,4.8,2022-04-01,21:55,0.916666667,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,30
0xa001,4.8,2022-04-01,18:40,18:50,Fog,Medium,0,Snack,motorcycle,1.0,No,33
0x89f9,5.0,2022-04-01,09:40,09:50,Windy,Low,2,Drinks,motorcycle,0.0,No,11
0x8c29,4.1,2022-04-01,0.666666667,16:15,Sandstorms,Medium,2,Meal,scooter,1.0,No,31
0x24c7,4.8,2022-04-01,18:45,0.791666667,Sunny,Medium,1,Snack,scooter,0.0,No,15
0x6b82,4.6,2022-04-01,22:35,22:50,Stormy,Low,1,Snack,scooter,1.0,No,18
0x6479,5.0,2022-04-01,0.958333333,23:10,Fog,Low,1,Drinks,motorcycle,1.0,No,17
0x6f88,4.6,2022-04-01,08:40,08:45,Windy,Low,1,Meal,motorcycle,1.0,No,25
0xabaf,4.9,2022-04-01,09:30,09:35,Sunny,Low,1,Snack,scooter,1.0,No,16
0x634f,4.8,2022-04-01,13:25,13:35,Sandstorms,High,2,Meal,scooter,0.0,No,19
0x6048,4.6,2022-04-01,0.5,12:05,Sunny,High,2,Snack,motorcycle,1.0,No,22
0xa4ce,4.3,2022-04-01,21:35,21:45,Windy,Jam,2,Snack,scooter,1.0,No,33
0x865f,4.9,2022-04-01,09:30,09:35,Sunny,Low,1,Drinks,motorcycle,1.0,No,14
0x227a,4.6,2022-04-01,0.416666667,10:10,Fog,Low,0,Buffet,motorcycle,1.0,No,23
0x8c96,4.6,2022-04-01,11:20,11:30,Sandstorms,High,2,Drinks,electric_scooter,1.0,No,13
0x76f2,4.8,2022-04-01,21:20,21:30,Windy,Jam,0,Snack,motorcycle,2.0,No,39
0x533d,4.5,2022-04-01,10:40,10:45,Fog,Low,1,Drinks,motorcycle,1.0,No,17
0x38d1,4.7,2022-04-01,08:45,08:55,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,29
0x54d9,4.9,2022-04-01,13:30,13:35,Stormy,High,2,Drinks,scooter,1.0,No,25
0x93d3,4.7,2022-04-01,17:10,17:20,Windy,Medium,2,Meal,scooter,0.0,No,26
0x46ea,4.8,2022-04-01,09:55,0.416666667,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,21
0x22d2,5.0,2022-04-01,23:15,23:25,Fog,Low,0,Snack,motorcycle,0.0,No,23
0xb742,4.9,2022-04-01,0.916666667,22:15,Fog,Jam,1,Snack,motorcycle,1.0,No,20
0xa7ec,4.7,2022-04-01,22:35,22:45,Fog,Low,2,Drinks,motorcycle,1.0,No,18
0x7cb9,4.1,2022-04-01,09:30,09:40,Stormy,Low,0,Meal,motorcycle,1.0,No,21
0x1dc4,4.6,2022-04-01,20:10,20:20,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,24
0xa776,4.8,2022-04-01,22:25,22:35,Sunny,Low,1,Meal,scooter,0.0,No,18
0x57f2,4.6,2022-04-01,21:55,0.916666667,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,45
0xa04a,4.7,2022-04-01,0.375,09:10,Windy,Low,2,Buffet,scooter,1.0,No,26
0x9aa4,4.6,2022-04-01,17:15,17:20,Fog,Medium,1,Buffet,motorcycle,1.0,No,13
0x7e6e,4.8,2022-04-01,18:30,18:45,Sunny,Medium,2,Meal,scooter,1.0,No,23
0x161a,4.7,2022-04-01,12:20,12:35,Sandstorms,High,1,Snack,scooter,1.0,No,13
0x888f,4.6,2022-04-01,23:20,23:25,Sandstorms,Low,2,Drinks,scooter,0.0,No,14
0x6a7d,4.6,2022-04-01,19:15,19:30,Fog,Jam,1,Snack,scooter,1.0,No,25
0x76e3,5.0,2022-04-01,08:15,08:25,Sunny,Low,1,Snack,scooter,0.0,No,24
0x4878,5.0,2022-04-01,16:20,16:35,Sunny,Medium,1,Drinks,scooter,0.0,No,16
0x246f,4.7,2022-04-01,16:20,16:25,Cloudy,Medium,1,Snack,scooter,1.0,No,19
0x4144,4.6,2022-04-01,12:30,12:35,Sandstorms,High,0,Drinks,motorcycle,1.0,No,18
0x974c,4.7,2022-04-01,10:35,10:40,Windy,Low,1,Snack,motorcycle,1.0,No,17
0xbeb1,4.8,2022-04-01,22:30,22:45,Sunny,Low,1,Drinks,motorcycle,0.0,No,22
0x2d83,4.1,2022-04-01,17:20,17:25,Windy,Medium,0,Drinks,motorcycle,1.0,No,39
0x3672,4.7,2022-04-01,09:50,09:55,Sunny,Low,2,Snack,scooter,1.0,No,23
0x8ede,4.8,2022-04-01,11:35,11:45,Sunny,High,1,Buffet,motorcycle,1.0,No,22
0x46f4,4.8,2022-04-01,11:50,11:55,Cloudy,High,2,Buffet,motorcycle,0.0,No,27
0x95b0,4.7,2022-04-01,10:50,11:05,Cloudy,Low,0,Buffet,motorcycle,1.0,No,26
0x63bd,5.0,2022-04-01,21:55,22:10,Sandstorms,Jam,2,Snack,scooter,0.0,No,31
0x8eb4,5.0,2022-04-01,19:25,19:35,Stormy,Jam,2,Buffet,scooter,0.0,No,11
0x3129,4.7,2022-04-01,23:25,23:35,Windy,Low,2,Buffet,scooter,1.0,No,28
0x6cdb,4.0,2022-04-01,12:20,12:30,Sandstorms,High,0,Drinks,motorcycle,1.0,No,33
0xca7,4.8,2022-04-01,0.75,18:15,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,29
0x1309,4.6,2022-04-01,20:45,20:50,Sunny,Jam,2,Buffet,scooter,1.0,No,24
0x646c,5.0,2022-04-01,12:35,12:50,Sandstorms,High,0,Meal,motorcycle,0.0,No,35
0x65d4,5.0,2022-04-01,16:55,17:05,Fog,Medium,2,Drinks,electric_scooter,0.0,No,12
0x802b,4.9,2022-04-01,19:45,0.833333333,Windy,Jam,2,Drinks,scooter,1.0,No,14
0x5616,4.8,2022-04-01,10:25,10:40,Fog,Low,0,Meal,motorcycle,0.0,No,21
0xb2af,4.6,2022-04-01,10:15,10:30,Stormy,Low,1,Snack,motorcycle,0.0,No,16
0xa376,4.6,2022-04-01,08:30,08:45,Fog,Low,1,Buffet,scooter,1.0,No,15
0x2a17,4.5,2022-04-01,08:20,08:25,Fog,Low,0,Snack,motorcycle,1.0,No,24
0x9189,5.0,2022-04-01,20:55,0.875,Sunny,Jam,2,Meal,electric_scooter,0.0,No,13
0xbd22,4.9,2022-04-01,08:50,09:05,Sandstorms,Low,2,Buffet,scooter,0.0,No,21
0x3f21,4.5,2022-04-01,18:25,18:40,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,21
0x3cb7,4.2,2022-04-01,19:25,19:40,Sunny,Jam,0,Meal,motorcycle,0.0,No,51
0x3d70,4.7,2022-04-01,09:55,10:05,Fog,Low,1,Buffet,motorcycle,0.0,No,15
0x3a5c,4.7,2022-04-01,11:20,11:30,Windy,High,0,Buffet,motorcycle,0.0,No,19
0xb0c7,4.5,2022-04-01,08:15,08:20,Fog,Low,0,Snack,motorcycle,1.0,No,27
0x5cc1,4.5,2022-04-01,14:10,14:20,Sunny,High,0,Snack,motorcycle,1.0,No,50
0x3a2f,4.6,2022-04-01,23:55,1,Stormy,Low,1,Snack,motorcycle,0.0,No,24
0x2d70,4.9,2022-04-01,10:25,10:40,Sunny,Low,1,Snack,scooter,0.0,No,19
0x4e7c,4.6,2022-04-01,20:40,20:45,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,29
0x3bf9,4.6,2022-04-01,15:35,15:45,Sunny,Medium,2,Drinks,scooter,1.0,No,20
0xdfd,4.7,2022-04-01,10:50,11:05,Windy,Low,1,Buffet,motorcycle,1.0,No,23
0x23cb,4.9,2022-04-01,19:45,19:50,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,26
0xace5,4.7,2022-04-01,23:30,23:40,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,15
0x484a,4.7,2022-04-01,19:50,20:05,Windy,Jam,2,Buffet,scooter,0.0,No,27
0x3538,4.8,2022-04-01,21:40,21:55,Stormy,Jam,1,Buffet,motorcycle,1.0,No,34
0x23c5,4.6,2022-04-01,23:40,23:50,Stormy,Low,2,Snack,electric_scooter,0.0,No,24
0x23aa,4.6,2022-04-01,19:50,0.833333333,Stormy,Jam,1,Snack,scooter,1.0,No,25
0x6d22,4.9,2022-04-01,13:45,0.583333333,Windy,High,2,Meal,motorcycle,1.0,No,28
0x65f5,4.6,2022-04-01,18:50,0.791666667,Sunny,Medium,2,Meal,scooter,0.0,No,16
0xc1f,4.7,2022-04-01,16:30,16:45,Sunny,Medium,1,Drinks,scooter,1.0,No,18
0x123f,4.8,2022-04-01,08:55,09:10,Windy,Low,2,Meal,scooter,1.0,No,29
0x1635,4.8,2022-04-01,11:50,12:05,Sunny,High,2,Snack,scooter,0.0,No,15
0x7466,4.8,2022-04-01,11:15,11:30,Sunny,High,2,Drinks,electric_scooter,1.0,No,19
0x8a0d,5.0,2022-04-01,09:20,09:25,Sandstorms,Low,2,Snack,scooter,1.0,No,12
0x5cfd,4.3,2022-04-01,22:15,22:30,Sandstorms,Low,0,Snack,motorcycle,1.0,No,27
0x5c53,4.9,2022-04-01,0.416666667,10:10,Windy,Low,1,Drinks,motorcycle,0.0,No,10
0x3174,4.9,2022-04-01,21:10,21:25,Stormy,Jam,1,Buffet,scooter,0.0,No,30
0x395e,5.0,2022-04-01,21:35,21:45,Windy,Jam,2,Drinks,scooter,0.0,No,28
0x2233,4.6,2022-04-01,10:15,10:30,Fog,Low,0,Meal,motorcycle,1.0,No,24
0x3c55,4.5,2022-04-01,15:40,15:50,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,16
0x392e,4.8,2022-04-01,0.5,12:05,Fog,High,1,Snack,scooter,1.0,No,28
0x4b3e,4.5,2022-04-01,17:35,17:45,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,21
0xa991,4.0,2022-04-01,10:20,10:35,Stormy,Low,0,Snack,motorcycle,1.0,No,34
0x1439,4.5,2022-04-01,0.416666667,10:05,Windy,Low,1,Buffet,scooter,1.0,No,17
0x6292,4.7,2022-04-01,23:20,23:35,Cloudy,Low,2,Snack,scooter,1.0,No,18
0x51f1,4.9,2022-04-01,18:40,18:55,Fog,Medium,2,Meal,motorcycle,1.0,No,15
0x18f6,4.7,2022-04-01,14:25,14:35,Sunny,High,1,Buffet,motorcycle,1.0,No,13
0xb2f3,4.9,2022-04-01,08:25,08:40,Sunny,Low,0,Snack,motorcycle,0.0,No,17
0x20a5,4.7,2022-04-01,09:45,09:50,Windy,Low,1,Buffet,scooter,0.0,No,11
0x6c3b,4.8,2022-04-01,10:25,10:30,Stormy,Low,1,Snack,scooter,1.0,No,21
0xb898,4.9,2022-04-01,10:50,0.458333333,Fog,Low,1,Snack,scooter,1.0,No,17
0xb2f7,4.6,2022-04-01,08:25,08:40,Cloudy,Low,1,Snack,scooter,1.0,No,18
0x5d04,5.0,2022-04-01,16:25,16:30,Sunny,Medium,1,Meal,scooter,0.0,No,12
0x2026,4.7,2022-04-01,17:20,17:30,Sunny,Medium,0,Buffet,motorcycle,1.0,No,22
0x47ee,4.3,2022-04-01,08:55,09:05,Stormy,Low,0,Meal,motorcycle,0.0,No,30
0x21f7,3.5,2022-04-01,11:30,11:35,Sunny,High,0,Meal,motorcycle,1.0,No,47
0x430d,5.0,2022-04-01,09:15,09:25,Stormy,Low,2,Buffet,scooter,0.0,No,29
0xee8,4.9,2022-04-01,09:10,09:20,Sunny,Low,1,Buffet,motorcycle,1.0,No,19
0x6dde,4.9,2022-04-01,09:35,09:40,Windy,Low,1,Meal,scooter,0.0,No,15
0x4b36,4.9,2022-04-01,08:35,08:45,Stormy,Low,2,Meal,scooter,1.0,No,17
0x785,4.5,2022-04-01,17:50,0.75,Fog,Medium,0,Drinks,motorcycle,1.0,No,25
0x551e,4.8,2022-04-01,22:20,22:25,Cloudy,Low,0,Snack,motorcycle,1.0,No,20
0x856e,5.0,2022-04-01,15:45,15:55,Cloudy,Medium,1,Meal,motorcycle,1.0,No,18
0x3142,4.7,2022-04-01,09:15,09:25,Fog,Low,1,Snack,scooter,1.0,No,12
0x7cf6,4.0,2022-04-01,11:20,11:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,41
0x6b29,4.6,2022-04-01,18:50,19:05,Sandstorms,Medium,2,Drinks,scooter,1.0,No,29
0x7192,4.6,2022-04-01,0.5,12:15,Sandstorms,High,2,Buffet,motorcycle,1.0,No,12
0x9842,4.6,2022-04-01,18:35,18:40,Fog,Medium,0,Buffet,motorcycle,0.0,No,29
0xa3b4,4.5,2022-04-01,21:10,21:20,Windy,Jam,1,Meal,scooter,1.0,No,30
0x6a79,4.6,2022-04-01,14:15,14:20,Cloudy,High,0,Snack,motorcycle,1.0,No,28
0x858,4.9,2022-04-01,09:20,09:25,Cloudy,Low,1,Meal,scooter,1.0,No,18
0x9f5a,4.6,2022-04-01,20:50,20:55,Windy,Jam,0,Meal,motorcycle,1.0,No,39
0xc48,4.9,2022-04-01,08:45,0.375,Cloudy,Low,2,Snack,scooter,1.0,No,18
0x7de6,4.7,2022-04-01,15:40,15:55,Windy,Medium,0,Snack,motorcycle,1.0,No,19
0x6be4,4.6,2022-04-01,14:35,14:50,Windy,High,0,Drinks,motorcycle,1.0,No,28
0xb0f1,4.8,2022-04-01,0.416666667,10:05,Fog,Low,2,Snack,motorcycle,1.0,No,19
0x398f,4.6,2022-04-01,16:35,16:45,Sunny,Medium,2,Snack,scooter,1.0,No,20
0x538b,4.7,2022-04-01,19:30,19:40,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,13
0x8cd1,4.5,2022-04-01,19:40,19:45,Fog,Jam,0,Meal,motorcycle,0.0,No,21
0x8623,4.7,2022-04-01,17:15,17:25,Stormy,Medium,0,Buffet,motorcycle,1.0,No,27
0x46de,4.7,2022-04-01,09:20,09:35,Windy,Low,2,Drinks,scooter,0.0,No,24
0xa7c9,4.7,2022-04-01,08:45,08:50,Fog,Low,2,Snack,scooter,0.0,No,15
0x2c45,4.5,2022-04-01,23:40,23:45,Sandstorms,Low,2,Snack,motorcycle,1.0,No,26
0x78ed,4.2,2022-04-01,08:40,08:50,Windy,Low,0,Snack,motorcycle,0.0,No,23
0x1953,4.9,2022-04-01,09:30,09:35,Sunny,Low,0,Drinks,motorcycle,0.0,No,29
0x7c0e,4.4,2022-04-01,0.416666667,10:15,Sandstorms,Low,0,Snack,motorcycle,1.0,No,26
0x5e44,4.5,2022-04-01,08:15,08:25,Windy,Low,2,Meal,scooter,0.0,No,25
0x8435,4.8,2022-04-01,23:35,23:50,Fog,Low,0,Buffet,motorcycle,1.0,No,28
0x1367,4.6,2022-04-01,18:20,18:35,Stormy,Medium,2,Drinks,scooter,1.0,No,33
0x74d3,4.9,2022-04-01,23:45,1,Sandstorms,Low,1,Snack,motorcycle,1.0,No,22
0x9a59,5.0,2022-04-01,11:10,11:15,Fog,High,2,Meal,scooter,1.0,No,21
0x6e84,4.7,2022-04-01,21:15,21:20,Sunny,Jam,0,Drinks,motorcycle,1.0,No,20
0xb8f8,4.6,2022-04-01,11:30,11:40,Windy,High,2,Snack,scooter,0.0,No,32
0x7f85,4.4,2022-04-01,19:15,19:30,Sandstorms,Jam,2,Snack,scooter,1.0,No,31
0x903d,4.6,2022-04-01,13:55,14:10,Cloudy,High,2,Drinks,motorcycle,1.0,No,24
0xe15,5.0,2022-04-01,0.583333333,14:15,Stormy,High,2,Meal,electric_scooter,1.0,No,15
0x7ce7,4.8,2022-04-01,20:30,20:45,Cloudy,Jam,2,Drinks,motorcycle,0.0,No,24
0xa388,4.7,2022-04-01,17:35,17:40,Sunny,Medium,0,Meal,motorcycle,1.0,No,21
0x3bdc,4.6,2022-04-01,17:35,17:50,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,23
0x407e,4.0,2022-04-01,10:45,10:55,Stormy,Low,0,Snack,motorcycle,1.0,No,23
0x8dd3,4.9,2022-04-01,17:40,17:55,Sunny,Medium,2,Buffet,motorcycle,0.0,No,10
0x1e24,4.7,2022-04-01,08:15,08:20,Sunny,Low,0,Drinks,motorcycle,1.0,No,25
0x6860,4.0,2022-04-01,11:30,11:35,Cloudy,High,2,Buffet,motorcycle,1.0,No,31
0x1ab2,4.6,2022-04-01,23:40,23:45,Stormy,Low,2,Drinks,scooter,0.0,No,23
0x5176,4.6,2022-04-01,16:15,16:30,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,11
0x78cc,4.2,2022-04-01,09:40,09:55,Stormy,Low,0,Meal,motorcycle,1.0,No,27
0x41a8,4.4,2022-04-01,0.916666667,22:05,Fog,Jam,1,Snack,motorcycle,0.0,No,33
0x46ae,4.6,2022-04-01,20:30,20:45,Windy,Jam,2,Buffet,motorcycle,1.0,No,15
0x8ece,4.8,2022-04-01,09:55,10:10,Fog,Low,2,Snack,motorcycle,1.0,No,13
0xa1a7,4.1,2022-04-01,12:50,12:55,Sandstorms,High,2,Meal,scooter,1.0,No,33
0xae18,4.9,2022-04-01,22:50,23:05,Fog,Low,1,Meal,motorcycle,1.0,No,17
0x768a,4.7,2022-04-01,18:20,18:35,Windy,Medium,1,Meal,motorcycle,1.0,No,30
0x7a2c,4.8,2022-04-01,18:30,18:40,Windy,Medium,0,Drinks,motorcycle,0.0,No,18
0x1f55,5.0,2022-04-01,14:55,15:10,Sandstorms,High,0,Drinks,motorcycle,0.0,No,31
0x49e8,4.5,2022-04-01,19:15,19:25,Windy,Jam,0,Snack,motorcycle,1.0,No,29
0x2f52,4.3,2022-04-01,09:40,09:50,Stormy,Low,0,Buffet,motorcycle,1.0,No,29
0x71dd,4.8,2022-04-01,18:10,18:15,Cloudy,Medium,2,Buffet,scooter,1.0,No,19
0x23e6,4.2,2022-04-01,23:50,23:55,Windy,Low,0,Buffet,motorcycle,0.0,No,24
0xa075,4.5,2022-04-01,13:55,14:05,Windy,High,0,Snack,motorcycle,1.0,No,19
0x9fbc,4.8,2022-04-01,0.541666667,13:05,Fog,High,2,Snack,scooter,1.0,No,25
0xa26f,4.8,2022-04-01,22:40,22:55,Stormy,Low,2,Snack,scooter,1.0,No,15
0xbc6e,4.7,2022-04-01,09:20,09:25,Stormy,Low,1,Snack,motorcycle,1.0,No,15
0xa049,5.0,2022-04-01,18:25,18:40,Stormy,Medium,1,Drinks,scooter,0.0,No,28
0x9007,4.7,2022-04-01,17:30,17:40,Cloudy,Medium,2,Drinks,scooter,0.0,No,16
0xa03d,4.9,2022-04-01,19:35,19:40,Cloudy,Jam,0,Meal,motorcycle,1.0,No,25
0x6133,4.8,2022-04-01,16:50,0.708333333,Stormy,Medium,1,Drinks,scooter,1.0,No,27
0x325e,4.9,2022-04-01,08:15,08:25,Stormy,Low,1,Buffet,scooter,0.0,No,10
0x35ed,4.6,2022-04-01,15:25,15:40,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,10
0xb269,4.7,2022-04-01,14:45,14:50,Sunny,High,1,Meal,motorcycle,0.0,No,12
0x2fc4,4.1,2022-04-01,0.583333333,14:05,Cloudy,High,0,Drinks,motorcycle,1.0,No,33
0x159f,5.0,2022-04-01,23:30,23:45,Cloudy,Low,0,Snack,motorcycle,0.0,No,24
0xb2cc,4.7,2022-04-01,23:55,1,Fog,Low,0,Buffet,motorcycle,1.0,No,21
0x6aec,4.6,2022-04-01,17:15,17:30,Fog,Medium,0,Meal,motorcycle,1.0,No,23
0xacc7,4.5,2022-04-01,19:35,19:50,Sunny,Jam,2,Snack,scooter,1.0,No,15
0x49ae,4.7,2022-04-01,13:15,13:25,Sunny,High,2,Buffet,scooter,1.0,No,22
0xb359,4.2,2022-04-01,23:50,1,Stormy,Low,0,Drinks,motorcycle,1.0,No,27
0x2ecb,4.4,2022-04-01,20:40,20:45,Stormy,Jam,1,Snack,scooter,1.0,No,33
0x3888,5.0,2022-04-01,20:45,20:50,Cloudy,Jam,0,Meal,motorcycle,1.0,No,28
0x5c3f,4.7,2022-04-01,18:50,19:05,Sunny,Medium,1,Snack,motorcycle,0.0,No,15
0x2fb6,4.1,2022-04-01,19:50,0.833333333,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,31
0x67a2,4.9,2022-04-01,17:40,17:55,Sandstorms,Medium,2,Buffet,scooter,0.0,No,23
0x8717,4.8,2022-04-01,17:45,17:55,Fog,Medium,2,Meal,scooter,0.0,No,10
0x1ff1,4.7,2022-04-01,22:35,22:40,Windy,Low,1,Buffet,scooter,1.0,No,26
0x511c,5.0,2022-04-01,12:20,12:25,Windy,High,0,Buffet,motorcycle,1.0,Yes,49
0x3e52,5.0,2022-04-01,20:15,20:30,Windy,Jam,2,Snack,motorcycle,0.0,No,27
0x5678,4.1,2022-04-01,11:35,11:40,Fog,High,2,Drinks,scooter,1.0,No,31
0x8933,4.1,2022-04-01,0.875,21:05,Windy,Jam,0,Snack,motorcycle,1.0,No,34
0x1ac8,4.7,2022-04-01,22:35,22:50,Fog,Low,1,Drinks,scooter,0.0,No,15
0x5dd5,4.7,2022-04-01,15:40,15:50,Sunny,Medium,1,Drinks,scooter,0.0,No,18
0x9ea3,4.7,2022-04-01,22:40,22:55,Cloudy,Low,1,Drinks,motorcycle,1.0,No,15
0x3d82,4.9,2022-04-01,09:15,09:20,Sunny,Low,1,Meal,scooter,1.0,No,18
0xa3d5,4.9,2022-04-01,0.916666667,22:05,Stormy,Jam,2,Meal,scooter,1.0,No,34
0x7391,4.6,2022-04-01,17:20,17:35,Sunny,Medium,1,Buffet,scooter,1.0,No,24
0x11c2,4.8,2022-04-01,10:35,10:50,Sunny,Low,1,Buffet,scooter,1.0,No,13
0xa9b7,4.6,2022-04-01,21:20,21:35,Windy,Jam,0,Snack,motorcycle,1.0,No,18
0xb343,4.5,2022-04-01,19:15,19:30,Stormy,Jam,1,Snack,scooter,1.0,No,21
0xb358,4.7,2022-04-01,10:35,10:40,Sandstorms,Low,2,Drinks,scooter,0.0,No,11
0x2b3f,4.6,2022-04-01,17:20,17:30,Fog,Medium,0,Meal,motorcycle,1.0,No,22
0x9ef4,4.8,2022-04-01,11:40,11:50,Stormy,High,1,Snack,motorcycle,0.0,No,18
0x3c0c,4.8,2022-04-01,23:15,23:30,Stormy,Low,1,Snack,scooter,0.0,No,14
0xa335,4.1,2022-04-01,10:20,10:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,28
0xbbec,4.5,2022-04-01,23:45,1,Sandstorms,Low,2,Buffet,scooter,0.0,No,15
